"activity" "subjectId" "variable" "value"
"STANDING" 3 "meanTimeGravityAccelerationStandardDeviation-X" -0.966457565630499
"STANDING" 3 "meanTimeGravityAccelerationStandardDeviation-Y" -0.9445645371261
"STANDING" 3 "meanTimeGravityAccelerationStandardDeviation-Z" -0.926966278211144
"STANDING" 5 "meanFrequencyBodyAccelerationJerkMean-X" -0.604769869438742
"STANDING" 5 "meanFrequencyBodyAccelerationJerkMean-Y" -0.550991969857417
"STANDING" 5 "meanFrequencyBodyAccelerationJerkMean-Z" -0.768762357980132
"STANDING" 5 "meanFrequencyBodyAccelerationJerkStandardDeviation-X" -0.584013626983444
"STANDING" 5 "meanFrequencyBodyAccelerationJerkStandardDeviation-Y" -0.491500434303907
"STANDING" 5 "meanFrequencyBodyAccelerationJerkStandardDeviation-Z" -0.798835563807947
"STANDING" 5 "meanFrequencyBodyAccelerationMagnitudeMean" -0.528503022745033
"STANDING" 5 "meanFrequencyBodyAccelerationMagnitudeStandardDeviation" -0.594259529756954
"STANDING" 5 "meanFrequencyBodyAccelerationMean-X" -0.55123770513245
"STANDING" 5 "meanFrequencyBodyAccelerationMean-Y" -0.440232431795033
"STANDING" 5 "meanFrequencyBodyAccelerationMean-Z" -0.696171811490066
"STANDING" 5 "meanFrequencyBodyAccelerationStandardDeviation-X" -0.492829885748675
"STANDING" 5 "meanFrequencyBodyAccelerationStandardDeviation-Y" -0.422162171100331
"STANDING" 5 "meanFrequencyBodyAccelerationStandardDeviation-Z" -0.649351210748344
"STANDING" 5 "meanFrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.573176177044172
"STANDING" 5 "meanFrequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.613485123609272
"STANDING" 5 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.748829309536424
"STANDING" 5 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.735610602483444
"STANDING" 5 "meanFrequencyBodyBodyGyroscopeMagnitudeMean" -0.677355755703311
"STANDING" 5 "meanFrequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.715731148145695
"STANDING" 5 "meanFrequencyBodyGyroscopeMean-X" -0.632239300829801
"STANDING" 5 "meanFrequencyBodyGyroscopeMean-Y" -0.71706218781457
"STANDING" 5 "meanFrequencyBodyGyroscopeMean-Z" -0.537329127293278
"STANDING" 5 "meanFrequencyBodyGyroscopeStandardDeviation-X" -0.73573857718543
"STANDING" 5 "meanFrequencyBodyGyroscopeStandardDeviation-Y" -0.702290390960265
"STANDING" 5 "meanFrequencyBodyGyroscopeStandardDeviation-Z" -0.669353687483444
"STANDING" 5 "meanTimeBodyAccelerationJerkMagnitudeMean" -0.589313870006622
"STANDING" 5 "meanTimeBodyAccelerationJerkMagnitudeStandardDeviation" -0.589031268133113
"STANDING" 5 "meanTimeBodyAccelerationJerkMean-X" 0.0841019899622517
"STANDING" 5 "meanTimeBodyAccelerationJerkMean-Y" 0.0017656830384106
"STANDING" 5 "meanTimeBodyAccelerationJerkMean-Z" -0.0029537113427351
"STANDING" 5 "meanTimeBodyAccelerationJerkStandardDeviation-X" -0.575890535679801
"STANDING" 5 "meanTimeBodyAccelerationJerkStandardDeviation-Y" -0.506544358609603
"STANDING" 5 "meanTimeBodyAccelerationJerkStandardDeviation-Z" -0.78456199486755
"STANDING" 5 "meanTimeBodyAccelerationMagnitudeMean" -0.460866415568709
"STANDING" 5 "meanTimeBodyAccelerationMagnitudeStandardDeviation" -0.52162345171192
"STANDING" 5 "meanTimeBodyAccelerationMean-X" 0.279177960301325
"STANDING" 5 "meanTimeBodyAccelerationMean-Y" -0.0154833455336192
"STANDING" 5 "meanTimeBodyAccelerationMean-Z" -0.105661736816887
"STANDING" 5 "meanTimeBodyAccelerationStandardDeviation-X" -0.507691011391722
"STANDING" 5 "meanTimeBodyAccelerationStandardDeviation-Y" -0.402724906078146
"STANDING" 5 "meanTimeBodyAccelerationStandardDeviation-Z" -0.646443640175497
"STANDING" 5 "meanTimeBodyGyroscopeJerkMagnitudeMean" -0.707383517582782
"STANDING" 5 "meanTimeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.734187493344371
"STANDING" 5 "meanTimeBodyGyroscopeJerkMean-X" -0.103522877147351
"STANDING" 5 "meanTimeBodyGyroscopeJerkMean-Y" -0.0490624519374172
"STANDING" 5 "meanTimeBodyGyroscopeJerkMean-Z" -0.0506258160122517
"STANDING" 5 "meanTimeBodyGyroscopeJerkStandardDeviation-X" -0.662581310334437
"STANDING" 5 "meanTimeBodyGyroscopeJerkStandardDeviation-Y" -0.774114270364238
"STANDING" 5 "meanTimeBodyGyroscopeJerkStandardDeviation-Z" -0.564680771249007
"STANDING" 5 "meanTimeBodyGyroscopeMagnitudeMean" -0.602770284825828
"STANDING" 5 "meanTimeBodyGyroscopeMagnitudeStandardDeviation" -0.664078383532781
"STANDING" 5 "meanTimeBodyGyroscopeMean-X" -0.0294516873643046
"STANDING" 5 "meanTimeBodyGyroscopeMean-Y" -0.0774316445596026
"STANDING" 5 "meanTimeBodyGyroscopeMean-Z" 0.0866267116745033
"STANDING" 5 "meanTimeBodyGyroscopeStandardDeviation-X" -0.709955676983444
"STANDING" 5 "meanTimeBodyGyroscopeStandardDeviation-Y" -0.705638306688742
"STANDING" 5 "meanTimeBodyGyroscopeStandardDeviation-Z" -0.606589817380795
"STANDING" 5 "meanTimeGravityAccelerationMagnitudeMean" -0.460866415568709
"STANDING" 5 "meanTimeGravityAccelerationMagnitudeStandardDeviation" -0.52162345171192
"STANDING" 5 "meanTimeGravityAccelerationMean-X" 0.698153719072848
"STANDING" 5 "meanTimeGravityAccelerationMean-Y" 0.112313109736755
"STANDING" 5 "meanTimeGravityAccelerationMean-Z" 0.0921607197449904
"STANDING" 5 "meanTimeGravityAccelerationStandardDeviation-X" -0.964629108807947
"STANDING" 5 "meanTimeGravityAccelerationStandardDeviation-Y" -0.939973777950331
"STANDING" 5 "meanTimeGravityAccelerationStandardDeviation-Z" -0.94207867884106
"STANDING" 6 "meanFrequencyBodyAccelerationJerkMean-X" -0.549394273848923
"STANDING" 6 "meanFrequencyBodyAccelerationJerkMean-Y" -0.503558973703692
"STANDING" 6 "meanFrequencyBodyAccelerationJerkMean-Z" -0.720867157741538
"STANDING" 6 "meanFrequencyBodyAccelerationJerkStandardDeviation-X" -0.555346159400332
"STANDING" 6 "meanFrequencyBodyAccelerationJerkStandardDeviation-Y" -0.437837459287385
"STANDING" 6 "meanFrequencyBodyAccelerationJerkStandardDeviation-Z" -0.755751144098462
"STANDING" 6 "meanFrequencyBodyAccelerationMagnitudeMean" -0.473974924380431
"STANDING" 6 "meanFrequencyBodyAccelerationMagnitudeStandardDeviation" -0.570910289993846
"STANDING" 6 "meanFrequencyBodyAccelerationMean-X" -0.506174926221538
"STANDING" 6 "meanFrequencyBodyAccelerationMean-Y" -0.392041410138769
"STANDING" 6 "meanFrequencyBodyAccelerationMean-Z" -0.683725945015385
"STANDING" 6 "meanFrequencyBodyAccelerationStandardDeviation-X" -0.506680276530492
"STANDING" 6 "meanFrequencyBodyAccelerationStandardDeviation-Y" -0.396677793847908
"STANDING" 6 "meanFrequencyBodyAccelerationStandardDeviation-Z" -0.694365207233846
"STANDING" 6 "meanFrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.494882316238462
"STANDING" 6 "meanFrequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.516711262173969
"STANDING" 6 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.651886909221538
"STANDING" 6 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.660175875210246
"STANDING" 6 "meanFrequencyBodyBodyGyroscopeMagnitudeMean" -0.579130051151385
"STANDING" 6 "meanFrequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.657368673849846
"STANDING" 6 "meanFrequencyBodyGyroscopeMean-X" -0.537201442069846
"STANDING" 6 "meanFrequencyBodyGyroscopeMean-Y" -0.621188724858462
"STANDING" 6 "meanFrequencyBodyGyroscopeMean-Z" -0.507604207506462
"STANDING" 6 "meanFrequencyBodyGyroscopeStandardDeviation-X" -0.692862440004
"STANDING" 6 "meanFrequencyBodyGyroscopeStandardDeviation-Y" -0.633236229753846
"STANDING" 6 "meanFrequencyBodyGyroscopeStandardDeviation-Z" -0.67302031484
"STANDING" 6 "meanTimeBodyAccelerationJerkMagnitudeMean" -0.551413652396923
"STANDING" 6 "meanTimeBodyAccelerationJerkMagnitudeStandardDeviation" -0.502935062310769
"STANDING" 6 "meanTimeBodyAccelerationJerkMean-X" 0.0813833604034769
"STANDING" 6 "meanTimeBodyAccelerationJerkMean-Y" 0.000479281129661539
"STANDING" 6 "meanTimeBodyAccelerationJerkMean-Z" -0.00225896302076923
"STANDING" 6 "meanTimeBodyAccelerationJerkStandardDeviation-X" -0.531468310262154
"STANDING" 6 "meanTimeBodyAccelerationJerkStandardDeviation-Y" -0.454437496885815
"STANDING" 6 "meanTimeBodyAccelerationJerkStandardDeviation-Z" -0.738955207627692
"STANDING" 6 "meanTimeBodyAccelerationMagnitudeMean" -0.464770006998123
"STANDING" 6 "meanTimeBodyAccelerationMagnitudeStandardDeviation" -0.483790606354154
"STANDING" 6 "meanTimeBodyAccelerationMean-X" 0.272376614181538
"STANDING" 6 "meanTimeBodyAccelerationMean-Y" -0.0175697042641846
"STANDING" 6 "meanTimeBodyAccelerationMean-Z" -0.11599454136
"STANDING" 6 "meanTimeBodyAccelerationStandardDeviation-X" -0.505086085072062
"STANDING" 6 "meanTimeBodyAccelerationStandardDeviation-Y" -0.368403670137262
"STANDING" 6 "meanTimeBodyAccelerationStandardDeviation-Z" -0.672512004586708
"STANDING" 6 "meanTimeBodyGyroscopeJerkMagnitudeMean" -0.621936158532308
"STANDING" 6 "meanTimeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.644474485460492
"STANDING" 6 "meanTimeBodyGyroscopeJerkMean-X" -0.0829159966093231
"STANDING" 6 "meanTimeBodyGyroscopeJerkMean-Y" -0.0454921005615385
"STANDING" 6 "meanTimeBodyGyroscopeJerkMean-Z" -0.0533610323667692
"STANDING" 6 "meanTimeBodyGyroscopeJerkStandardDeviation-X" -0.546009968372308
"STANDING" 6 "meanTimeBodyGyroscopeJerkStandardDeviation-Y" -0.677635980501539
"STANDING" 6 "meanTimeBodyGyroscopeJerkStandardDeviation-Z" -0.526908306306892
"STANDING" 6 "meanTimeBodyGyroscopeMagnitudeMean" -0.549494852037046
"STANDING" 6 "meanTimeBodyGyroscopeMagnitudeStandardDeviation" -0.579837818063692
"STANDING" 6 "meanTimeBodyGyroscopeMean-X" -0.0433611785374462
"STANDING" 6 "meanTimeBodyGyroscopeMean-Y" -0.0706129097498462
"STANDING" 6 "meanTimeBodyGyroscopeMean-Z" 0.0973130293888923
"STANDING" 6 "meanTimeBodyGyroscopeStandardDeviation-X" -0.653800660041538
"STANDING" 6 "meanTimeBodyGyroscopeStandardDeviation-Y" -0.626252072652308
"STANDING" 6 "meanTimeBodyGyroscopeStandardDeviation-Z" -0.599910232855692
"STANDING" 6 "meanTimeGravityAccelerationMagnitudeMean" -0.464770006998123
"STANDING" 6 "meanTimeGravityAccelerationMagnitudeStandardDeviation" -0.483790606354154
"STANDING" 6 "meanTimeGravityAccelerationMean-X" 0.688702063569231
"STANDING" 6 "meanTimeGravityAccelerationMean-Y" 0.0162055455953846
"STANDING" 6 "meanTimeGravityAccelerationMean-Z" 0.0475199990906462
"STANDING" 6 "meanTimeGravityAccelerationStandardDeviation-X" -0.958898709015385
"STANDING" 6 "meanTimeGravityAccelerationStandardDeviation-Y" -0.9509348864
"STANDING" 6 "meanTimeGravityAccelerationStandardDeviation-Z" -0.937910223507692
"STANDING" 7 "meanFrequencyBodyAccelerationJerkMean-X" -0.637521940243831
"STANDING" 7 "meanFrequencyBodyAccelerationJerkMean-Y" -0.641687333850227
"STANDING" 7 "meanFrequencyBodyAccelerationJerkMean-Z" -0.642515716574286
"STANDING" 7 "meanFrequencyBodyAccelerationJerkStandardDeviation-X" -0.626785744584416
"STANDING" 7 "meanFrequencyBodyAccelerationJerkStandardDeviation-Y" -0.62853163071948
"STANDING" 7 "meanFrequencyBodyAccelerationJerkStandardDeviation-Z" -0.684856438953896
"STANDING" 7 "meanFrequencyBodyAccelerationMagnitudeMean" -0.518323878824675
"STANDING" 7 "meanFrequencyBodyAccelerationMagnitudeStandardDeviation" -0.583819796092208
"STANDING" 7 "meanFrequencyBodyAccelerationMean-X" -0.593011288564935
"STANDING" 7 "meanFrequencyBodyAccelerationMean-Y" -0.563547785174026
"STANDING" 7 "meanFrequencyBodyAccelerationMean-Z" -0.531005941495552
"STANDING" 7 "meanFrequencyBodyAccelerationStandardDeviation-X" -0.572347541484091
"STANDING" 7 "meanFrequencyBodyAccelerationStandardDeviation-Y" -0.567046977262987
"STANDING" 7 "meanFrequencyBodyAccelerationStandardDeviation-Z" -0.460792123277305
"STANDING" 7 "meanFrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.553360009658182
"STANDING" 7 "meanFrequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.550683254908442
"STANDING" 7 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.668879188156396
"STANDING" 7 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.668963362464935
"STANDING" 7 "meanFrequencyBodyBodyGyroscopeMagnitudeMean" -0.628877272791136
"STANDING" 7 "meanFrequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.650923648207792
"STANDING" 7 "meanFrequencyBodyGyroscopeMean-X" -0.643767578493507
"STANDING" 7 "meanFrequencyBodyGyroscopeMean-Y" -0.630419275006169
"STANDING" 7 "meanFrequencyBodyGyroscopeMean-Z" -0.655083354905844
"STANDING" 7 "meanFrequencyBodyGyroscopeStandardDeviation-X" -0.703883646896104
"STANDING" 7 "meanFrequencyBodyGyroscopeStandardDeviation-Y" -0.671161922837662
"STANDING" 7 "meanFrequencyBodyGyroscopeStandardDeviation-Z" -0.698949518905844
"STANDING" 7 "meanTimeBodyAccelerationJerkMagnitudeMean" -0.622815767680292
"STANDING" 7 "meanTimeBodyAccelerationJerkMagnitudeStandardDeviation" -0.550560230585714
"STANDING" 7 "meanTimeBodyAccelerationJerkMean-X" 0.0831829573168831
"STANDING" 7 "meanTimeBodyAccelerationJerkMean-Y" 0.00760909767418831
"STANDING" 7 "meanTimeBodyAccelerationJerkMean-Z" -0.00791725696048701
"STANDING" 7 "meanTimeBodyAccelerationJerkStandardDeviation-X" -0.615131377408279
"STANDING" 7 "meanTimeBodyAccelerationJerkStandardDeviation-Y" -0.622997416262013
"STANDING" 7 "meanTimeBodyAccelerationJerkStandardDeviation-Z" -0.664336860544416
"STANDING" 7 "meanTimeBodyAccelerationMagnitudeMean" -0.511312036747403
"STANDING" 7 "meanTimeBodyAccelerationMagnitudeStandardDeviation" -0.510669879158539
"STANDING" 7 "meanTimeBodyAccelerationMean-X" 0.270211697814935
"STANDING" 7 "meanTimeBodyAccelerationMean-Y" -0.0187904887668182
"STANDING" 7 "meanTimeBodyAccelerationMean-Z" -0.112492375388312
"STANDING" 7 "meanTimeBodyAccelerationStandardDeviation-X" -0.577518324748052
"STANDING" 7 "meanTimeBodyAccelerationStandardDeviation-Y" -0.546403365345779
"STANDING" 7 "meanTimeBodyAccelerationStandardDeviation-Z" -0.456473642256981
"STANDING" 7 "meanTimeBodyGyroscopeJerkMagnitudeMean" -0.713191348337662
"STANDING" 7 "meanTimeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.658017844948377
"STANDING" 7 "meanTimeBodyGyroscopeJerkMean-X" -0.0942037376182662
"STANDING" 7 "meanTimeBodyGyroscopeJerkMean-Y" -0.0414401406082792
"STANDING" 7 "meanTimeBodyGyroscopeJerkMean-Z" -0.0610307928148701
"STANDING" 7 "meanTimeBodyGyroscopeJerkStandardDeviation-X" -0.701731200484416
"STANDING" 7 "meanTimeBodyGyroscopeJerkStandardDeviation-Y" -0.674920114957468
"STANDING" 7 "meanTimeBodyGyroscopeJerkStandardDeviation-Z" -0.750808705594156
"STANDING" 7 "meanTimeBodyGyroscopeMagnitudeMean" -0.581899897967532
"STANDING" 7 "meanTimeBodyGyroscopeMagnitudeStandardDeviation" -0.598670795839286
"STANDING" 7 "meanTimeBodyGyroscopeMean-X" -0.0518716929407792
"STANDING" 7 "meanTimeBodyGyroscopeMean-Y" -0.0646077113078896
"STANDING" 7 "meanTimeBodyGyroscopeMean-Z" 0.0977671721406169
"STANDING" 7 "meanTimeBodyGyroscopeStandardDeviation-X" -0.687155474097403
"STANDING" 7 "meanTimeBodyGyroscopeStandardDeviation-Y" -0.652408657909091
"STANDING" 7 "meanTimeBodyGyroscopeStandardDeviation-Z" -0.663340760331169
"STANDING" 7 "meanTimeGravityAccelerationMagnitudeMean" -0.511312036747403
"STANDING" 7 "meanTimeGravityAccelerationMagnitudeStandardDeviation" -0.510669879158539
"STANDING" 7 "meanTimeGravityAccelerationMean-X" 0.681289120844156
"STANDING" 7 "meanTimeGravityAccelerationMean-Y" -0.0420221452496753
"STANDING" 7 "meanTimeGravityAccelerationMean-Z" 0.0342160711928604
"STANDING" 7 "meanTimeGravityAccelerationStandardDeviation-X" -0.956538178587662
"STANDING" 7 "meanTimeGravityAccelerationStandardDeviation-Y" -0.955312554090909
"STANDING" 7 "meanTimeGravityAccelerationStandardDeviation-Z" -0.923304724090909
"STANDING" 8 "meanFrequencyBodyAccelerationJerkMean-X" -0.59163500910605
"STANDING" 8 "meanFrequencyBodyAccelerationJerkMean-Y" -0.495906215569395
"STANDING" 8 "meanFrequencyBodyAccelerationJerkMean-Z" -0.644285802406762
"STANDING" 8 "meanFrequencyBodyAccelerationJerkStandardDeviation-X" -0.598546245236655
"STANDING" 8 "meanFrequencyBodyAccelerationJerkStandardDeviation-Y" -0.45636839585694
"STANDING" 8 "meanFrequencyBodyAccelerationJerkStandardDeviation-Z" -0.691480916950178
"STANDING" 8 "meanFrequencyBodyAccelerationMagnitudeMean" -0.512106792856939
"STANDING" 8 "meanFrequencyBodyAccelerationMagnitudeStandardDeviation" -0.651638076286121
"STANDING" 8 "meanFrequencyBodyAccelerationMean-X" -0.581831414648399
"STANDING" 8 "meanFrequencyBodyAccelerationMean-Y" -0.374944236206406
"STANDING" 8 "meanFrequencyBodyAccelerationMean-Z" -0.550979388719929
"STANDING" 8 "meanFrequencyBodyAccelerationStandardDeviation-X" -0.585343460535587
"STANDING" 8 "meanFrequencyBodyAccelerationStandardDeviation-Y" -0.378656458967972
"STANDING" 8 "meanFrequencyBodyAccelerationStandardDeviation-Z" -0.513206312959075
"STANDING" 8 "meanFrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.529244911130605
"STANDING" 8 "meanFrequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.618027414911032
"STANDING" 8 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.70215621546726
"STANDING" 8 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.755717299964413
"STANDING" 8 "meanFrequencyBodyBodyGyroscopeMagnitudeMean" -0.609984289180071
"STANDING" 8 "meanFrequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.636673891144128
"STANDING" 8 "meanFrequencyBodyGyroscopeMean-X" -0.601382421248399
"STANDING" 8 "meanFrequencyBodyGyroscopeMean-Y" -0.575938482711388
"STANDING" 8 "meanFrequencyBodyGyroscopeMean-Z" -0.525562919047438
"STANDING" 8 "meanFrequencyBodyGyroscopeStandardDeviation-X" -0.675275353078292
"STANDING" 8 "meanFrequencyBodyGyroscopeStandardDeviation-Y" -0.573087292172598
"STANDING" 8 "meanFrequencyBodyGyroscopeStandardDeviation-Z" -0.553968587869751
"STANDING" 8 "meanTimeBodyAccelerationJerkMagnitudeMean" -0.534248616612028
"STANDING" 8 "meanTimeBodyAccelerationJerkMagnitudeStandardDeviation" -0.564471999961566
"STANDING" 8 "meanTimeBodyAccelerationJerkMean-X" 0.084215745375516
"STANDING" 8 "meanTimeBodyAccelerationJerkMean-Y" 0.000860301581786477
"STANDING" 8 "meanTimeBodyAccelerationJerkMean-Z" -0.0196719912994306
"STANDING" 8 "meanTimeBodyAccelerationJerkStandardDeviation-X" -0.575993073911744
"STANDING" 8 "meanTimeBodyAccelerationJerkStandardDeviation-Y" -0.458724925167972
"STANDING" 8 "meanTimeBodyAccelerationJerkStandardDeviation-Z" -0.66835678475516
"STANDING" 8 "meanTimeBodyAccelerationMagnitudeMean" -0.468522592843416
"STANDING" 8 "meanTimeBodyAccelerationMagnitudeStandardDeviation" -0.554038979266192
"STANDING" 8 "meanTimeBodyAccelerationMean-X" 0.270759063295374
"STANDING" 8 "meanTimeBodyAccelerationMean-Y" -0.0181894974688612
"STANDING" 8 "meanTimeBodyAccelerationMean-Z" -0.106809623683986
"STANDING" 8 "meanTimeBodyAccelerationStandardDeviation-X" -0.582958863017438
"STANDING" 8 "meanTimeBodyAccelerationStandardDeviation-Y" -0.349383732046263
"STANDING" 8 "meanTimeBodyAccelerationStandardDeviation-Z" -0.499472687913167
"STANDING" 8 "meanTimeBodyGyroscopeJerkMagnitudeMean" -0.673625525658363
"STANDING" 8 "meanTimeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.715838385516014
"STANDING" 8 "meanTimeBodyGyroscopeJerkMean-X" -0.104969855200356
"STANDING" 8 "meanTimeBodyGyroscopeJerkMean-Y" -0.0400922240331673
"STANDING" 8 "meanTimeBodyGyroscopeJerkMean-Z" -0.0582887148366548
"STANDING" 8 "meanTimeBodyGyroscopeJerkStandardDeviation-X" -0.674984452240214
"STANDING" 8 "meanTimeBodyGyroscopeJerkStandardDeviation-Y" -0.683086930288968
"STANDING" 8 "meanTimeBodyGyroscopeJerkStandardDeviation-Z" -0.695970301754448
"STANDING" 8 "meanTimeBodyGyroscopeMagnitudeMean" -0.476214943826192
"STANDING" 8 "meanTimeBodyGyroscopeMagnitudeStandardDeviation" -0.581422885341281
"STANDING" 8 "meanTimeBodyGyroscopeMean-X" 0.00359053897160142
"STANDING" 8 "meanTimeBodyGyroscopeMean-Y" -0.091077509832669
"STANDING" 8 "meanTimeBodyGyroscopeMean-Z" 0.0640867611561922
"STANDING" 8 "meanTimeBodyGyroscopeStandardDeviation-X" -0.656219242281851
"STANDING" 8 "meanTimeBodyGyroscopeStandardDeviation-Y" -0.570941237019217
"STANDING" 8 "meanTimeBodyGyroscopeStandardDeviation-Z" -0.511392038012811
"STANDING" 8 "meanTimeGravityAccelerationMagnitudeMean" -0.468522592843416
"STANDING" 8 "meanTimeGravityAccelerationMagnitudeStandardDeviation" -0.554038979266192
"STANDING" 8 "meanTimeGravityAccelerationMean-X" 0.647498175409253
"STANDING" 8 "meanTimeGravityAccelerationMean-Y" 0.0303211113118861
"STANDING" 8 "meanTimeGravityAccelerationMean-Z" 0.0836542406807936
"STANDING" 8 "meanTimeGravityAccelerationStandardDeviation-X" -0.954256666035587
"STANDING" 8 "meanTimeGravityAccelerationStandardDeviation-Y" -0.94844645047331
"STANDING" 8 "meanTimeGravityAccelerationStandardDeviation-Z" -0.923180663601423
"STANDING" 11 "meanFrequencyBodyAccelerationJerkMean-X" -0.95938966
"STANDING" 11 "meanFrequencyBodyAccelerationJerkMean-Y" -0.95221363
"STANDING" 11 "meanFrequencyBodyAccelerationJerkMean-Z" -0.97790638
"STANDING" 11 "meanFrequencyBodyAccelerationJerkStandardDeviation-X" -0.971903915
